,,04-00-00~~04-00-14.6002,301-01-00~~301-01-14.6002,,,04-,00-,301-,01-,14.6002,Contractor Sales Tax,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,S_M_959,,G&A,14,14,14.6002,,EPC Sales Tax,,,,,,,C,,0,Lot,,0,,0,,0,Lot,,0,,0,,0,Lot,,0,,0,,0,Lot,,0,,0,,0,Lot,,0,,0,,0,Lot,,0,,0,,0,Lot,,0,,0,,0,Lot,,0,,0,,0,Lot,,0,,0,,0,Lot,,0,,0,,0,Lot,,0,,0,,0,Lot,,0,,0,,0,Lot,,#N/A,,#N/A,,
,,04-00-00~~04-00-14.9998,301-01-00~~301-01-14.9998,,,04-,00-,301-,01-,14.9998,Contractor G&A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_960,,G&A,14,14,14.9998,,EPC Lump Sum Project Management and Administrative,,,,,,,C,,0,LS,,7691376.932567,,0,,0,LS,,7488111.521015,,0,,0,LS,,5747743.029932,,0,,0,LS,,6023930.356906,,0,,0,LS,,6294992.392351,,0,,0,LS,,7436052.837602,,0,,0,LS,,5119911.240586,,0,,0,LS,,3560225.882323,,0,,0,LS,,6023069.268649,,0,,0,LS,,6408875.856861,,0,,0,LS,,6023069.268649,,0,,0,LS,,6408875.856861,,0,,0,LS,,#VALUE!,,#VALUE!,,
,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,S_M_961,,,,-,840,,-,,,,,,,,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_962,,,,,841,,,,,,,,,,,,,,,,13710247.645953,,,,,,,12495111.775391,,,,,,,8520754.883775,,,,,,,9260872.249899,,,,,,,9592590.466659,,,,,,,8840855.316634,,,,,,,8305132.617473,,,,,,,5138263.434143,,,,,,,9248401.38656,,,,,,,9587650.694015,,,,,,,9248401.38656,,,,,,,9578366.271139,,,,,,,#N/A,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_963,,,,,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_964,,,,,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Header,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_965,,,,,15.0,,Solar Racking Structure Material and Installation,,,,,,,,,NO STATE ADJUSTMENT FOR PANELS,,,,,,,NO STATE ADJUSTMENT FOR PANELS,,,,,,,NO STATE ADJUSTMENT FOR PANELS,,,,,,,NO STATE ADJUSTMENT FOR PANELS,,,,,,,NO STATE ADJUSTMENT FOR PANELS,,,,,,,NO STATE ADJUSTMENT FOR PANELS,,,,,,,NO STATE ADJUSTMENT FOR PANELS,,,,,,,NO STATE ADJUSTMENT FOR PANELS,,,,,,,NO STATE ADJUSTMENT FOR PANELS,,,,,,,NO STATE ADJUSTMENT FOR PANELS,,,,,,,NO STATE ADJUSTMENT FOR PANELS,,,,,,,NO STATE ADJUSTMENT FOR PANELS,,,,,,,NO STATE ADJUSTMENT FOR PANELS,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_966,,,,-,845,,-,,,-,-,-,-,,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_A_77,,,,,,,S_M_967,,,,,846,,,,,,,,,US,,Steel Pile,,77755.54436,Quantity of Posts (All),,,,Steel Pile,,75932.71109,Quantity of Posts (All),,,,Steel Pile,,30899.907515,Quantity of Posts (All),,,,Steel Pile,,31882.568241,Quantity of Posts (All),,,,Steel Pile,,32723.037806,Quantity of Posts (All),,,,Steel Pile,,77521.548647,Quantity of Posts (All),,,,Steel Pile,,31882.568241,Quantity of Posts (All),,,,Steel Pile,,33073.75869,Quantity of Posts (All),,,,Steel Pile,,31882.568241,Quantity of Posts (All),,,,Steel Pile,,31870.568241,Quantity of Posts (All),,,,Steel Pile,,31882.568241,Quantity of Posts (All),,,,Steel Pile,,31870.568241,Quantity of Posts (All),,,,Steel Pile,,#VALUE!,Quantity of Posts (All),,,,
,,,,,,,,Header,,15.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_968,,Supports,15.1,15.1,15.11,,Solar Foundations Primary Material (Interior Rows),,,,,,,US,,,% of Frames,0.7,0,Length Ft.,,,,% of Frames,0.8,0,Length Ft.,,,,% of Frames,0.8,0,Length Ft.,,,,% of Frames,0.7,0,Length Ft.,,,,% of Frames,0.7,0,Length Ft.,,,,% of Frames,0.7,0,Length Ft.,,,,% of Frames,0.7,0,Length Ft.,,,,% of Frames,0.65,0,Length Ft.,,,,% of Frames,0.7,0,Length Ft.,,,,% of Frames,0.7,0,Length Ft.,,,,% of Frames,0.7,0,Length Ft.,,,,% of Frames,0.7,0,Length Ft.,,,,% of Frames,#VALUE!,0,Length Ft.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_969,,Supports,15.1,15.1,848,,Fixed System,,Steel Piling,,,,,US,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,#VALUE!,Piles,,0,Weight Lbs / Ft.,,,
,,03-00-00~~03-00-15.1102,504-01-00~~504-01-15.1102,311-,01-,03-,00-,504-,01-,15.1102,Supply Posts,,,,,,,,,,,,,0.9009,10-08-18,,,,,,0.814,04-12-22,,,,,,,,,,,,,S_M_970,,Supports,15.1,15.1,15.1102,,Fixed System Steel Piles Interior Row,,,,,,,US,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,#VALUE!,Lbs,,#N/A,,#N/A,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_971,,Supports,15.1,15.1,850,,,,,,,,,US,,,,,13.275251,Length Ft.,,,,,,13.275251,Length Ft.,,,,,,14.704773,Length Ft.,,,,,,14.704773,Length Ft.,,,,,,14.704773,Length Ft.,,,,,,13.275251,Length Ft.,,,,,,14.704773,Length Ft.,,,,,,14.704773,Length Ft.,,,,,,14.704773,Length Ft.,,,,,,14.704773,Length Ft.,,,,,,14.704773,Length Ft.,,,,,,14.704773,Length Ft.,,,,,,0,Length Ft.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_972,,Supports,15.1,15.1,851,,S-Tracker,,Steel Piling,,,,,US,,46697.077778,Piles,,7,Weight Lbs / Ft.,,,53368.088889,Piles,,7,Weight Lbs / Ft.,,,21376.553846,Piles,,7,Weight Lbs / Ft.,,,18704.484615,Piles,,7,Weight Lbs / Ft.,,,19210.019231,Piles,,7,Weight Lbs / Ft.,,,46697.077778,Piles,,7,Weight Lbs / Ft.,,,18704.484615,Piles,,7,Weight Lbs / Ft.,,,17837.875,Piles,,7,Weight Lbs / Ft.,,,18704.484615,Piles,,7,Weight Lbs / Ft.,,,18704.484615,Piles,,7,Weight Lbs / Ft.,,,18704.484615,Piles,,7,Weight Lbs / Ft.,,,18704.484615,Piles,,7,Weight Lbs / Ft.,,,#VALUE!,Piles,,0,Weight Lbs / Ft.,,,
,,03-00-00~~03-00-15.1105,504-01-00~~504-01-15.1105,,,03-,00-,504-,01-,15.1105,Supply Posts,,,,,,,,,,,,,0.9009,10-08-18,,,,,,0.814,,,,,,,,,,,,,,S_M_973,,Supports,15.1,15.1,15.1105,,S-Tracker Steel Piles Interior Row,,,,,,,US,,4339407.922385,Lbs,,0.814,,3532278.048821,,4959323.339869,Lbs,,0.814,,4036889.198653,,2200361.666038,Lbs,,0.814,,1791094.396155,,1925316.457784,Lbs,,0.814,,1567207.596636,,1977352.861619,Lbs,,0.814,,1609565.229358,,4339407.922385,Lbs,,0.814,,3532278.048821,,1925316.457784,Lbs,,0.814,,1567207.596636,,1836113.371503,Lbs,,0.814,,1494596.284404,,1925316.457784,Lbs,,0.814,,1567207.596636,,1925316.457784,Lbs,,0.814,,1567207.596636,,1925316.457784,Lbs,,0.814,,1567207.596636,,1925316.457784,Lbs,,0.814,,1567207.596636,,#VALUE!,Lbs,,#N/A,,#N/A,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_974,,Supports,15.1,15.1,853,,,,,,,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Header,,15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_975,,Supports,15.1,15.1,15.12,,Solar Foundations Secondary Material (Exterior Rows),,,,,,,US,,,% of Frames,0.3,0,Length Ft.,,,,% of Frames,0.2,0,Length Ft.,,,,% of Frames,0.2,0,Length Ft.,,,,% of Frames,0.3,0,Length Ft.,,,,% of Frames,0.3,0,Length Ft.,,,,% of Frames,0.3,0,Length Ft.,,,,% of Frames,0.3,0,Length Ft.,,,,% of Frames,0.35,0,Length Ft.,,,,% of Frames,0.3,0,Length Ft.,,,,% of Frames,0.3,0,Length Ft.,,,,% of Frames,0.3,0,Length Ft.,,,,% of Frames,0.3,0,Length Ft.,,,,% of Frames,Help Me,0,Length Ft.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.814,,,,,,,,,,,,,,S_M_976,,Supports,15.1,15.1,855,,Fixed System,,Steel Piling,,,,,US,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,0,Piles,,0,Weight Lbs / Ft.,,,#VALUE!,Piles,,0,Weight Lbs / Ft.,,,
,,03-00-00~~03-00-15.1202,504-01-00~~504-01-15.1202,,,03-,00-,504-,01-,15.1202,Supply Posts,,,,,,,,,,,,,0.9009,10-08-18,,,,,,0.814,,,,,,,,,,,,,,S_M_977,,Supports,15.1,15.1,15.1202,,Fixed System Steel Piles Exterior Row,,,,,,,US,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,0,Lbs,,0.814,,0,,#VALUE!,Lbs,,#N/A,,#N/A,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_978,,Supports,15.1,15.1,857,,,,,,,,,US,,,,,13.775251,Length Ft.,,,,,,13.775251,Length Ft.,,,,,,15.204773,Length Ft.,,,,,,15.204773,Length Ft.,,,,,,15.204773,Length Ft.,,,,,,13.775251,Length Ft.,,,,,,15.204773,Length Ft.,,,,,,15.204773,Length Ft.,,,,,,15.204773,Length Ft.,,,,,,15.204773,Length Ft.,,,,,,15.204773,Length Ft.,,,,,,15.204773,Length Ft.,,,,,,0,Length Ft.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_979,,Supports,15.1,15.1,858,,S-Tracker,,Steel Piling,,,,,US,,22745.583269,Piles,,7,Weight Lbs / Ft.,,,14555.733319,Piles,,7,Weight Lbs / Ft.,,,6317.533205,Piles,,9,Weight Lbs / Ft.,,,9874.270402,Piles,,9,Weight Lbs / Ft.,,,10136.218668,Piles,,9,Weight Lbs / Ft.,,,22571.586457,Piles,,7,Weight Lbs / Ft.,,,9874.270402,Piles,,9,Weight Lbs / Ft.,,,11861.08571,Piles,,9,Weight Lbs / Ft.,,,9874.270402,Piles,,9,Weight Lbs / Ft.,,,9874.270402,Piles,,9,Weight Lbs / Ft.,,,9874.270402,Piles,,9,Weight Lbs / Ft.,,,9874.270402,Piles,,9,Weight Lbs / Ft.,,,#VALUE!,Piles,,0,Weight Lbs / Ft.,,,
,,03-00-00~~03-00-15.1205,504-01-00~~504-01-15.1205,,,03-,00-,504-,01-,15.1205,Supply Posts,,,,,,,,,,,,,0.9009,10-08-18,,,,,,0.814,,,,,,,,,,,,,,S_M_980,,Supports,15.1,15.1,15.1205,,S-Tracker Steel Piles Exterior Row,,,,,,,US,,2193282.793276,Lbs,,0.814,,1785332.193726,,1403562.135713,Lbs,,0.814,,1142499.57847,,864509.94878,Lbs,,0.814,,703711.098307,,1351224.397626,Lbs,,0.814,,1099896.659668,,1387070.17389,Lbs,,0.814,,1129075.121546,,2176504.84524,Lbs,,0.814,,1771674.944025,,1351224.397626,Lbs,,0.814,,1099896.659668,,1623106.086878,Lbs,,0.814,,1321208.354718,,1351224.397626,Lbs,,0.814,,1099896.659668,,1351224.397626,Lbs,,0.814,,1099896.659668,,1351224.397626,Lbs,,0.814,,1099896.659668,,1351224.397626,Lbs,,0.814,,1099896.659668,,#VALUE!,Lbs,,#N/A,,#N/A,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_981,,Supports,15.1,15.1,860,,,,,,,,,US,,,,,13.775251,Length Ft.,,,,,,13.775251,Length Ft.,,,,,,15.204773,Length Ft.,,,,,,15.204773,Length Ft.,,,,,,15.204773,Length Ft.,,,,,,13.775251,Length Ft.,,,,,,15.204773,Length Ft.,,,,,,15.204773,Length Ft.,,,,,,15.204773,Length Ft.,,,,,,15.204773,Length Ft.,,,,,,15.204773,Length Ft.,,,,,,15.204773,Length Ft.,,,,,,0,Length Ft.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_982,,Supports,15.1,15.1,861,,S-Tracker Drive,,Steel Piling,,,,,US,,6368.883313,Piles,,12,Weight Lbs / Ft.,,,6064.888883,Piles,,12,Weight Lbs / Ft.,,,2429.820464,Piles,,12,Weight Lbs / Ft.,,,2527.813223,Piles,,12,Weight Lbs / Ft.,,,2595.799908,Piles,,12,Weight Lbs / Ft.,,,6308.884412,Piles,,12,Weight Lbs / Ft.,,,2527.813223,Piles,,12,Weight Lbs / Ft.,,,2620.797981,Piles,,12,Weight Lbs / Ft.,,,2527.813223,Piles,,12,Weight Lbs / Ft.,,,2527.813223,Piles,,12,Weight Lbs / Ft.,,,2527.813223,Piles,,12,Weight Lbs / Ft.,,,2527.813223,Piles,,12,Weight Lbs / Ft.,,,#VALUE!,Piles,,0,Weight Lbs / Ft.,,,
,,03-00-00~~03-00-15.1208,504-01-00~~504-01-15.1208,,,03-,00-,504-,01-,15.1208,Supply Posts,,,,,,,,,,,,,0.9009,10-08-18,,,,,,0.814,,,,,,,,,,,,,,S_M_983,,Supports,15.1,15.1,15.1208,,S-Tracker Drive Steel Piles,,,,,,,US,,1052795.57677,Lbs,,0.814,,856975.599491,,1002544.382652,Lbs,,0.814,,816071.127479,,443338.435272,Lbs,,0.814,,360877.486311,,461217.927723,Lbs,,0.814,,375431.393167,,473622.593327,Lbs,,0.814,,385528.790968,,1042877.577931,Lbs,,0.814,,848902.348436,,461217.927723,Lbs,,0.814,,375431.393167,,478183.673771,Lbs,,0.814,,389241.51045,,461217.927723,Lbs,,0.814,,375431.393167,,461217.927723,Lbs,,0.814,,375431.393167,,461217.927723,Lbs,,0.814,,375431.393167,,461217.927723,Lbs,,0.814,,375431.393167,,#VALUE!,Lbs,,#N/A,,#N/A,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_984,,Supports,15.1,15.1,863,,,,,,,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Header,,15.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_985,,Supports,15.1,15.1,15.13,,Other Foundations: Materials,,,,,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-00-00~~03-00-15.1301,504-01-00~~504-01-15.1301,,,03-,00-,504-,01-,15.1301,Supply Posts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_986,,Supports,15.1,15.1,15.1301,,Combiner Box Support,,,Interior Row Pile,,,,US,,1248,Piles,,75.642379,,94401.688815,,1248,Piles,,75.642379,,94401.688815,,500,Piles,,83.787799,,41893.899481,,500,Piles,,83.787799,,41893.899481,,505,Piles,,83.787799,,42312.838476,,1248,Piles,,75.642379,,94401.688815,,500,Piles,,83.787799,,41893.899481,,490,Piles,,83.787799,,41056.021491,,500,Piles,,83.787799,,41893.899481,,500,Piles,,83.787799,,41893.899481,,500,Piles,,83.787799,,41893.899481,,500,Piles,,83.787799,,41893.899481,,#VALUE!,Piles,,#N/A,,#N/A,,
,,03-00-00~~03-00-15.1304,504-01-00~~504-01-15.1304,,,03-,00-,504-,01-,15.1304,Supply Posts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_989,,Supports,15.1,15.1,15.1304,,PCU Support,,,Exterior Row Pile,,,,US,,696,Piles,,78.491379,,54629.999685,,696,Piles,,78.491379,,54629.999685,,276,Piles,,111.39017,,30743.686946,,276,Piles,,111.39017,,30743.686946,,276,Piles,,111.39017,,30743.686946,,696,Piles,,78.491379,,54629.999685,,276,Piles,,111.39017,,30743.686946,,264,Piles,,111.39017,,29407.004905,,276,Piles,,111.39017,,30743.686946,,264,Piles,,111.39017,,29407.004905,,276,Piles,,111.39017,,30743.686946,,264,Piles,,111.39017,,29407.004905,,#N/A,Piles,,#VALUE!,,#VALUE!,,
,,03-00-00~~03-00-15.1305,504-01-00~~504-01-15.1305,,,03-,00-,504-,01-,15.1305,Supply Posts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_990,,Supports,15.1,15.1,15.1305,,Other Supports,,,,,,,US,,0,Piles,,,,0,,0,Piles,,,,0,,0,Piles,,,,0,,0,Piles,,,,0,,0,Piles,,,,0,,0,Piles,,,,0,,0,Piles,,,,0,,0,Piles,,,,0,,0,Piles,,,,0,,0,Piles,,,,0,,0,Piles,,,,0,,0,Piles,,,,0,,0,Piles,,,,0,,
,,,,,,,,Header,,15.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_991,,Supports,15.1,15.1,15.14,,Corrosion Protection (if more than standard galvanization is required),,,,,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-00-00~~03-00-15.1401,504-01-00~~504-01-15.1401,,,03-,00-,504-,01-,15.1401,Supply Posts,,,,,,,,,,,,,4.719,10-08-18,,,,,,3.3,,,,,,,,,,,,,,S_M_992,,Supports,15.1,15.1,15.1401,,Additional Corrosion Protection for Posts,Base includes 3 mils of Galvi (Added above Base),,,,,,US,,2,Mils,,215578.793617,,431157.587234,,0,Mils,,209975.220694,,0,,0,Mils,,101140.763289,,0,,0,Mils,,108125.848229,,0,,0,Mils,,111025.960172,,0,,0,Mils,,215025.121332,,0,,0,Mils,,108125.848229,,0,,0,Mils,,114154.242127,,0,,0,Mils,,108125.848229,,0,,0,Mils,,108125.848229,,0,,0,Mils,,108125.848229,,0,,0,Mils,,108125.848229,,0,,0,Mils,,#VALUE!,,#VALUE!,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_993,,Supports,15.1,15.1,870,,,Base includes 10.0 mils of Corrosion,,,,,,US,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_994,,Supports,15.1,15.1,871,,,Other,,,,,,US,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_995,,Supports,15.1,15.1,872,,,Other,,,,,,US,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,
,,04-00-00~~04-00-15.1998,301-01-00~~301-01-15.1998,,,04-,00-,301-,01-,15.1998,Supply Posts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_996,,Supports,15.1,15.1,15.1998,,EPC Supply Posts with Foundations,,,,,,,US,,0,LS,,6754775.117772,,0,,0,LS,,6144491.593102,,0,,0,LS,,2928320.5672,,0,,0,LS,,3115173.235897,,0,,0,LS,,3197225.667294,,0,,0,LS,,6301887.029782,,0,,0,LS,,3115173.235897,,0,,0,LS,,3275509.175968,,0,,0,LS,,3115173.235897,,0,,0,LS,,3113836.553856,,0,,0,LS,,3115173.235897,,0,,0,LS,,3113836.553856,,0,,0,LS,,#VALUE!,,#VALUE!,,
,,,,,,,,Header,,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_A_78,,,,,,,S_M_997,,,15.2,15.2,15.2,,Solar Foundations Primary Installation,,,,,Pre Drilling Required?,,C,,Pre Drill,,Embed Depth Ft.,,,,,None,,Embed Depth Ft.,,,,,None,,Embed Depth Ft.,,,,,Pre Drill,,Embed Depth Ft.,,,,,Pre Drill,,Embed Depth Ft.,,,,,None,,Embed Depth Ft.,,,,,Pre Drill,,Embed Depth Ft.,,,,,Pre Drill,,Embed Depth Ft.,,,,,Pre Drill,,Embed Depth Ft.,,,,,Pre Drill,,Embed Depth Ft.,,,,,Pre Drill,,Embed Depth Ft.,,,,,Pre Drill,,Embed Depth Ft.,,,,,Pre Drill,,Embed Depth Ft.,,,,,
,,03-00-00~~03-00-15.2001,504-01-00~~504-01-15.2001,,,03-,00-,504-,01-,15.2001,Install Posts,,,,,,,,,,,,,1.772604,Formula,10-08-18,,,,,1,Formula,,,,,,,,,,,,,S_M_998,,SupInst,15.2,15.2,15.2001,,Driven Pile Install Interior,,,,,,,C,,46697.077778,Ea.,7.570477,23.242544,,1085358.871294,,53368.088889,Ea.,7.570477,23.242544,,1240410.138621,,21376.553846,Ea.,9,31.801339,,679803.037031,,18704.484615,Ea.,9,31.801339,,594827.657403,,19210.019231,Ea.,9,31.801339,,610904.335119,,46697.077778,Ea.,7.570477,23.242544,,1085358.871294,,18704.484615,Ea.,9,31.801339,,594827.657403,,17837.875,Ea.,9,31.801339,,567268.311182,,18704.484615,Ea.,9,31.801339,,594827.657403,,18704.484615,Ea.,9,31.801339,,594827.657403,,18704.484615,Ea.,9,31.801339,,594827.657403,,18704.484615,Ea.,9,31.801339,,594827.657403,,#VALUE!,Ea.,#N/A,#N/A,,#N/A,,
,,03-00-00~~03-00-15.2002,504-01-00~~504-01-15.2002,,,03-,00-,504-,01-,15.2002,Install Posts,,,,,,,,,,,,,1.772604,Formula,10-08-18,,,,,1,Formula,,,,,,,,,,,,,S_M_999,,SupInst,15.2,15.2,15.2002,,Driven Pile Install Exterior,,,,,,,C,,22745.583269,Ea.,8.070477,24.143151,,549150.061794,,14555.733319,Ea.,8.070477,24.143151,,351421.274047,,6317.533205,Ea.,9.5,32.910688,,207914.364933,,9874.270402,Ea.,9.5,32.910688,,324969.033509,,10136.218668,Ea.,9.5,32.910688,,333589.931184,,22571.586457,Ea.,8.070477,24.143151,,544949.230406,,9874.270402,Ea.,9.5,32.910688,,324969.033509,,11861.08571,Ea.,9.5,32.910688,,390356.492425,,9874.270402,Ea.,9.5,32.910688,,324969.033509,,9874.270402,Ea.,9.5,32.910688,,324969.033509,,9874.270402,Ea.,9.5,32.910688,,324969.033509,,9874.270402,Ea.,9.5,32.910688,,324969.033509,,#VALUE!,Ea.,#N/A,#N/A,,#N/A,,
,,03-00-00~~03-00-15.2003,504-01-00~~504-01-15.2003,,,03-,00-,504-,01-,15.2003,Install Posts,,,,,,,,,,,,,1.772604,Formula,10-08-18,,,,,1,Formula,,,,,,,,,,,,,S_M_1000,,SupInst,15.2,15.2,15.2003,,Driven Pile Install Drive Unit,,,,,,,C,,6368.883313,Ea.,8.070477,24.143151,,153764.914427,,6064.888883,Ea.,8.070477,24.143151,,146425.530853,,2429.820464,Ea.,9.5,32.910688,,79967.063436,,2527.813223,Ea.,9.5,32.910688,,83192.072578,,2595.799908,Ea.,9.5,32.910688,,85429.561148,,6308.884412,Ea.,8.070477,24.143151,,152316.35188,,2527.813223,Ea.,9.5,32.910688,,83192.072578,,2620.797981,Ea.,9.5,32.910688,,86252.264934,,2527.813223,Ea.,9.5,32.910688,,83192.072578,,2527.813223,Ea.,9.5,32.910688,,83192.072578,,2527.813223,Ea.,9.5,32.910688,,83192.072578,,2527.813223,Ea.,9.5,32.910688,,83192.072578,,#VALUE!,Ea.,#N/A,#N/A,,#N/A,,
